Verb,Tense,Form,Translation,Difficulty
vág,Present definite tense,vágom,I cut,beginner
vág,Present definite tense,vágod,You cut,beginner
vág,Present definite tense,vágja,He cuts,beginner
vág,Present definite tense,vágjuk,We cut,beginner
vág,Present definite tense,vágjátok,You all cut,beginner
vág,Present definite tense,vágják,They cut,beginner
vág,Past indefinite tense,vágtam,I cuted,intermediate
vág,Past indefinite tense,vágtál,You cuted,intermediate
vág,Past indefinite tense,vágott,He cuted,intermediate
vág,Past indefinite tense,vágtunk,We cuted,intermediate
vág,Past indefinite tense,vágtatok,You all cuted,intermediate
vág,Past indefinite tense,vágtak,They cuted,intermediate
vág,Past definite tense,vágtam,I cuted,intermediate
vág,Past definite tense,vágtad,You cuted,intermediate
vág,Past definite tense,vágta,He cuted,intermediate
vág,Past definite tense,vágtuk,We cuted,intermediate
vág,Past definite tense,vágtátok,You all cuted,intermediate
vág,Past definite tense,vágták,He cuted,intermediate
vág,Conditional present indefinite tense,vágnék,I cut,intermediate
vág,Conditional present indefinite tense,vágnál,You cut,intermediate
vág,Conditional present indefinite tense,vágna,He cuts,intermediate
vág,Conditional present indefinite tense,vágnánk,We cut,intermediate
vág,Conditional present indefinite tense,vágnátok,You all cut,intermediate
vág,Conditional present indefinite tense,vágnának,They cut,intermediate
vág,Conditional present definite tense,vágnám,I cut,intermediate
vág,Conditional present definite tense,vágnád,You cut,intermediate
vág,Conditional present definite tense,vágná,He cuts,intermediate
vág,Conditional present definite tense,vágnánk,We cut,intermediate
vág,Conditional present definite tense,vágnátok,You all cut,intermediate
vág,Conditional present definite tense,vágnák,He cuts,intermediate
vág,Conditional past indefinite tense,vágtam volna,I would have cut,intermediate
vág,Conditional past indefinite tense,vágtál volna,You would have cut,intermediate
vág,Conditional past indefinite tense,vágott volna,He would have cut,intermediate
vág,Conditional past indefinite tense,vágtunk volna,We would have cut,intermediate
vág,Conditional past indefinite tense,vágtatok volna,You all would have cut,intermediate
vág,Conditional past indefinite tense,vágtak volna,They would have cut,intermediate
vág,Conditional past definite tense,vágtam volna,I would have cut,intermediate
vág,Conditional past definite tense,vágtad volna,You would have cut,intermediate
vág,Conditional past definite tense,vágta volna,He would have cut,intermediate
vág,Conditional past definite tense,vágtuk volna,We would have cut,intermediate
vág,Conditional past definite tense,vágtátok volna,You all would have cut,intermediate
vág,Conditional past definite tense,vágták volna,None would have cut,intermediate
vág,Future indefinite tense,fogok vágni,He cuts,advanced
vág,Future indefinite tense,fogsz vágni,He cuts,advanced
vág,Future indefinite tense,fog vágni,None will cut,advanced
vág,Future indefinite tense,fogunk vágni,He cuts,advanced
vág,Future indefinite tense,fogtok vágni,He cuts,advanced
vág,Future indefinite tense,fognak vágni,He cuts,advanced
vág,Future definite tense,fogom vágni,He cuts,advanced
vág,Future definite tense,fogod vágni,He cuts,advanced
vág,Future definite tense,fogja vágni,He cuts,advanced
vág,Future definite tense,fogjuk vágni,He cuts,advanced
vág,Future definite tense,fogjátok vágni,He cuts,advanced
vág,Future definite tense,fogják vágni,He cuts,advanced
vág,Subjunctive present definite tense,vágjam,I cut,advanced
vág,Subjunctive present definite tense,vágd,You cut,advanced
vág,Subjunctive present definite tense,vágja,He cuts,advanced
vág,Subjunctive present definite tense,vágjuk,We cut,advanced
vág,Subjunctive present definite tense,vágjátok,You all cut,advanced
vág,Subjunctive present definite tense,vágják,They cut,advanced
vág,Subjunctive present indefinite tense,vágjak,I cut,advanced
vág,Subjunctive present indefinite tense,vágj,You cut,advanced
vág,Subjunctive present indefinite tense,vágjon,He cuts,advanced
vág,Subjunctive present indefinite tense,vágjunk,We cut,advanced
vág,Subjunctive present indefinite tense,vágjatok,You all cut,advanced
vág,Subjunctive present indefinite tense,vágjanak,They cut,advanced
vág,Conjugated infinitives,vágnom,I cut,advanced
vág,Conjugated infinitives,vágnod,You cut,advanced
vág,Conjugated infinitives,vágnia,He cuts,advanced
vág,Conjugated infinitives,vágnunk,We cut,advanced
vág,Conjugated infinitives,vágnotok,You all cut,advanced
vág,Conjugated infinitives,vágniuk,We cut,advanced
dönt,Present indefinite tense,döntök,You all decide,beginner
dönt,Present indefinite tense,döntesz,You decide,beginner
dönt,Present indefinite tense,dönt,He decides,beginner
dönt,Present indefinite tense,döntünk,We decide,beginner
dönt,Present indefinite tense,döntötök,You all decide,beginner
dönt,Present indefinite tense,döntenek,They decide,beginner
dönt,Present definite tense,döntöm,I decide,beginner
dönt,Present definite tense,döntöd,You decide,beginner
dönt,Present definite tense,dönti,He decides,beginner
dönt,Present definite tense,döntjük,We decide,beginner
dönt,Present definite tense,döntitek,You all decide,beginner
dönt,Present definite tense,döntik,They decide,beginner
dönt,Past indefinite tense,döntöttem,I decideed,intermediate
dönt,Past indefinite tense,döntöttél,You decideed,intermediate
dönt,Past indefinite tense,döntött,He decideed,intermediate
dönt,Past indefinite tense,döntöttünk,We decideed,intermediate
dönt,Past indefinite tense,döntöttetek,They decideed,intermediate
dönt,Past indefinite tense,döntöttek,They decideed,intermediate
dönt,Past definite tense,döntöttem,I decideed,intermediate
dönt,Past definite tense,döntötted,You decideed,intermediate
dönt,Past definite tense,döntötte,He decideed,intermediate
dönt,Past definite tense,döntöttük,We decideed,intermediate
dönt,Past definite tense,döntöttétek,They decideed,intermediate
dönt,Past definite tense,döntötték,He decideed,intermediate
dönt,Conditional present indefinite tense,döntenék,I decide,intermediate
dönt,Conditional present indefinite tense,döntenél,You decide,intermediate
dönt,Conditional present indefinite tense,döntene,He decides,intermediate
dönt,Conditional present indefinite tense,döntenénk,We decide,intermediate
dönt,Conditional present indefinite tense,döntenétek,You all decide,intermediate
dönt,Conditional present indefinite tense,döntenének,They decide,intermediate
dönt,Conditional present definite tense,dönteném,I decide,intermediate
dönt,Conditional present definite tense,döntenéd,You decide,intermediate
dönt,Conditional present definite tense,döntené,He decides,intermediate
dönt,Conditional present definite tense,döntenénk,We decide,intermediate
dönt,Conditional present definite tense,döntenétek,You all decide,intermediate
dönt,Conditional present definite tense,döntenék,I decide,intermediate
dönt,Conditional past indefinite tense,döntöttem volna,I would have decide,intermediate
dönt,Conditional past indefinite tense,döntöttél volna,You would have decide,intermediate
dönt,Conditional past indefinite tense,döntött volna,He would have decide,intermediate
dönt,Conditional past indefinite tense,döntöttünk volna,We would have decide,intermediate
dönt,Conditional past indefinite tense,döntöttetek volna,You all would have decide,intermediate
dönt,Conditional past indefinite tense,döntöttek volna,You all would have decide,intermediate
dönt,Conditional past definite tense,döntöttem volna,I would have decide,intermediate
dönt,Conditional past definite tense,döntötted volna,You would have decide,intermediate
dönt,Conditional past definite tense,döntötte volna,He would have decide,intermediate
dönt,Conditional past definite tense,döntöttük volna,We would have decide,intermediate
dönt,Conditional past definite tense,döntöttétek volna,You all would have decide,intermediate
dönt,Conditional past definite tense,döntötték volna,None would have decide,intermediate
dönt,Future indefinite tense,fogok dönteni,He decides,advanced
dönt,Future indefinite tense,fogsz dönteni,He decides,advanced
dönt,Future indefinite tense,fog dönteni,None will decide,advanced
dönt,Future indefinite tense,fogunk dönteni,He decides,advanced
dönt,Future indefinite tense,fogtok dönteni,He decides,advanced
dönt,Future indefinite tense,fognak dönteni,He decides,advanced
dönt,Future definite tense,fogom dönteni,He decides,advanced
dönt,Future definite tense,fogod dönteni,He decides,advanced
dönt,Future definite tense,fogja dönteni,He decides,advanced
dönt,Future definite tense,fogjuk dönteni,He decides,advanced
dönt,Future definite tense,fogjátok dönteni,He decides,advanced
dönt,Future definite tense,fogják dönteni,He decides,advanced
dönt,Subjunctive present definite tense,döntsem,He decides,advanced
dönt,Subjunctive present definite tense,döntsd,You decide,advanced
dönt,Subjunctive present definite tense,döntse,He decides,advanced
dönt,Subjunctive present definite tense,döntsük,We decide,advanced
dönt,Subjunctive present definite tense,döntsétek,You all decide,advanced
dönt,Subjunctive present definite tense,döntsék,He decides,advanced
dönt,Subjunctive present indefinite tense,döntsek,He decides,advanced
dönt,Subjunctive present indefinite tense,dönts,He decides,advanced
dönt,Subjunctive present indefinite tense,döntsön,He decides,advanced
dönt,Subjunctive present indefinite tense,döntsünk,We decide,advanced
dönt,Subjunctive present indefinite tense,döntsetek,You all decide,advanced
dönt,Subjunctive present indefinite tense,döntsenek,They decide,advanced
dönt,Conjugated infinitives,döntenem,He decides,advanced
dönt,Conjugated infinitives,döntened,You decide,advanced
dönt,Conjugated infinitives,döntenie,He decides,advanced
dönt,Conjugated infinitives,döntenünk,We decide,advanced
dönt,Conjugated infinitives,döntenetek,You all decide,advanced
dönt,Conjugated infinitives,dönteniük,We decide,advanced
csinál,Present indefinite tense,csinálok,I do,beginner
csinál,Present indefinite tense,csinálsz,You do,beginner
csinál,Present indefinite tense,csinál,You do,beginner
csinál,Present indefinite tense,csinálunk,We do,beginner
csinál,Present indefinite tense,csináltok,You all do,beginner
csinál,Present indefinite tense,csinálnak,They do,beginner
csinál,Present definite tense,csinálom,I do,beginner
csinál,Present definite tense,csinálod,You do,beginner
csinál,Present definite tense,csinálja,He dos,beginner
csinál,Present definite tense,csináljuk,We do,beginner
csinál,Present definite tense,csináljátok,You all do,beginner
csinál,Present definite tense,csinálják,They do,beginner
csinál,Past indefinite tense,csináltam,I doed,intermediate
csinál,Past indefinite tense,csináltál,You doed,intermediate
csinál,Past indefinite tense,csinált,He doed,intermediate
csinál,Past indefinite tense,csináltunk,We doed,intermediate
csinál,Past indefinite tense,csináltatok,You all doed,intermediate
csinál,Past indefinite tense,csináltak,They doed,intermediate
csinál,Past definite tense,csináltam,I doed,intermediate
csinál,Past definite tense,csináltad,You doed,intermediate
csinál,Past definite tense,csinálta,He doed,intermediate
csinál,Past definite tense,csináltuk,We doed,intermediate
csinál,Past definite tense,csináltátok,You all doed,intermediate
csinál,Past definite tense,csinálták,He doed,intermediate
csinál,Conditional present indefinite tense,csinálnék,I do,intermediate
csinál,Conditional present indefinite tense,csinálnál,You do,intermediate
csinál,Conditional present indefinite tense,csinálna,He dos,intermediate
csinál,Conditional present indefinite tense,csinálnánk,We do,intermediate
csinál,Conditional present indefinite tense,csinálnátok,You all do,intermediate
csinál,Conditional present indefinite tense,csinálnának,They do,intermediate
csinál,Conditional present definite tense,csinálnám,I do,intermediate
csinál,Conditional present definite tense,csinálnád,You do,intermediate
csinál,Conditional present definite tense,csinálná,He dos,intermediate
csinál,Conditional present definite tense,csinálnánk,We do,intermediate
csinál,Conditional present definite tense,csinálnátok,You all do,intermediate
csinál,Conditional present definite tense,csinálnák,He dos,intermediate
csinál,Conditional past indefinite tense,csináltam volna,I would have do,intermediate
csinál,Conditional past indefinite tense,csináltál volna,You would have do,intermediate
csinál,Conditional past indefinite tense,csinált volna,He would have do,intermediate
csinál,Conditional past indefinite tense,csináltunk volna,We would have do,intermediate
csinál,Conditional past indefinite tense,csináltatok volna,You all would have do,intermediate
csinál,Conditional past indefinite tense,csináltak volna,They would have do,intermediate
csinál,Conditional past definite tense,csináltam volna,I would have do,intermediate
csinál,Conditional past definite tense,csináltad volna,You would have do,intermediate
csinál,Conditional past definite tense,csinálta volna,He would have do,intermediate
csinál,Conditional past definite tense,csináltuk volna,We would have do,intermediate
csinál,Conditional past definite tense,csináltátok volna,You all would have do,intermediate
csinál,Conditional past definite tense,csinálták volna,None would have do,intermediate
csinál,Future indefinite tense,fogok csinálni,He dos,advanced
csinál,Future indefinite tense,fogsz csinálni,He dos,advanced
csinál,Future indefinite tense,fog csinálni,None will do,advanced
csinál,Future indefinite tense,fogunk csinálni,He dos,advanced
csinál,Future indefinite tense,fogtok csinálni,He dos,advanced
csinál,Future indefinite tense,fognak csinálni,He dos,advanced
csinál,Future definite tense,fogom csinálni,He dos,advanced
csinál,Future definite tense,fogod csinálni,He dos,advanced
csinál,Future definite tense,fogja csinálni,He dos,advanced
csinál,Future definite tense,fogjuk csinálni,He dos,advanced
csinál,Future definite tense,fogjátok csinálni,He dos,advanced
csinál,Future definite tense,fogják csinálni,He dos,advanced
csinál,Subjunctive present definite tense,csináljam,I do,advanced
csinál,Subjunctive present definite tense,csináld,You do,advanced
csinál,Subjunctive present definite tense,csinálja,He dos,advanced
csinál,Subjunctive present definite tense,csináljuk,We do,advanced
csinál,Subjunctive present definite tense,csináljátok,You all do,advanced
csinál,Subjunctive present definite tense,csinálják,They do,advanced
csinál,Subjunctive present indefinite tense,csináljak,I do,advanced
csinál,Subjunctive present indefinite tense,csinálj,You do,advanced
csinál,Subjunctive present indefinite tense,csináljon,He dos,advanced
csinál,Subjunctive present indefinite tense,csináljunk,We do,advanced
csinál,Subjunctive present indefinite tense,csináljatok,You all do,advanced
csinál,Subjunctive present indefinite tense,csináljanak,They do,advanced
csinál,Conjugated infinitives,csinálnom,I do,advanced
csinál,Conjugated infinitives,csinálnod,You do,advanced
csinál,Conjugated infinitives,csinálnia,He dos,advanced
csinál,Conjugated infinitives,csinálnunk,We do,advanced
csinál,Conjugated infinitives,csinálnotok,You all do,advanced
csinál,Conjugated infinitives,csinálniuk,We do,advanced
vezet,Present indefinite tense,vezetek,You all drive,beginner
vezet,Present indefinite tense,vezetsz,You drive,beginner
vezet,Present indefinite tense,vezet,He drives,beginner
vezet,Present indefinite tense,vezetünk,We drive,beginner
vezet,Present indefinite tense,vezettek,You all drive,beginner
vezet,Present indefinite tense,vezetnek,They drive,beginner
vezet,Present definite tense,vezetem,I drive,beginner
vezet,Present definite tense,vezeted,You drive,beginner
vezet,Present definite tense,vezeti,He drives,beginner
vezet,Present definite tense,vezetjük,We drive,beginner
vezet,Present definite tense,vezetitek,You all drive,beginner
vezet,Present definite tense,vezetik,They drive,beginner
vezet,Past indefinite tense,vezettem,I driveed,intermediate
vezet,Past indefinite tense,vezettél,You driveed,intermediate
vezet,Past indefinite tense,vezetett,He driveed,intermediate
vezet,Past indefinite tense,vezettünk,We driveed,intermediate
vezet,Past indefinite tense,vezettetek,They driveed,intermediate
vezet,Past indefinite tense,vezettek,They driveed,intermediate
vezet,Past definite tense,vezettem,I driveed,intermediate
vezet,Past definite tense,vezetted,You driveed,intermediate
vezet,Past definite tense,vezette,He driveed,intermediate
vezet,Past definite tense,vezettük,We driveed,intermediate
vezet,Past definite tense,vezettétek,They driveed,intermediate
vezet,Past definite tense,vezették,He driveed,intermediate
vezet,Conditional present indefinite tense,vezetnék,I drive,intermediate
vezet,Conditional present indefinite tense,vezetnél,You drive,intermediate
vezet,Conditional present indefinite tense,vezetne,He drives,intermediate
vezet,Conditional present indefinite tense,vezetnénk,We drive,intermediate
vezet,Conditional present indefinite tense,vezetnétek,You all drive,intermediate
vezet,Conditional present indefinite tense,vezetnének,They drive,intermediate
vezet,Conditional present definite tense,vezetném,I drive,intermediate
vezet,Conditional present definite tense,vezetnéd,You drive,intermediate
vezet,Conditional present definite tense,vezetné,He drives,intermediate
vezet,Conditional present definite tense,vezetnénk,We drive,intermediate
vezet,Conditional present definite tense,vezetnétek,You all drive,intermediate
vezet,Conditional present definite tense,vezetnék,I drive,intermediate
vezet,Conditional past indefinite tense,vezettem volna,I would have drive,intermediate
vezet,Conditional past indefinite tense,vezettél volna,You would have drive,intermediate
vezet,Conditional past indefinite tense,vezetett volna,He would have drive,intermediate
vezet,Conditional past indefinite tense,vezettünk volna,We would have drive,intermediate
vezet,Conditional past indefinite tense,vezettetek volna,You all would have drive,intermediate
vezet,Conditional past indefinite tense,vezettek volna,You all would have drive,intermediate
vezet,Conditional past definite tense,vezettem volna,I would have drive,intermediate
vezet,Conditional past definite tense,vezetted volna,You would have drive,intermediate
vezet,Conditional past definite tense,vezette volna,He would have drive,intermediate
vezet,Conditional past definite tense,vezettük volna,We would have drive,intermediate
vezet,Conditional past definite tense,vezettétek volna,You all would have drive,intermediate
vezet,Conditional past definite tense,vezették volna,None would have drive,intermediate
vezet,Future indefinite tense,fogok vezetni,He drives,advanced
vezet,Future indefinite tense,fogsz vezetni,He drives,advanced
vezet,Future indefinite tense,fog vezetni,None will drive,advanced
vezet,Future indefinite tense,fogunk vezetni,He drives,advanced
vezet,Future indefinite tense,fogtok vezetni,He drives,advanced
vezet,Future indefinite tense,fognak vezetni,He drives,advanced
vezet,Future definite tense,fogom vezetni,He drives,advanced
vezet,Future definite tense,fogod vezetni,He drives,advanced
vezet,Future definite tense,fogja vezetni,He drives,advanced
vezet,Future definite tense,fogjuk vezetni,He drives,advanced
vezet,Future definite tense,fogjátok vezetni,He drives,advanced
vezet,Future definite tense,fogják vezetni,He drives,advanced
vezet,Subjunctive present definite tense,vezessem,He drives,advanced
vezet,Subjunctive present definite tense,vezesd,You drive,advanced
vezet,Subjunctive present definite tense,vezesse,He drives,advanced
vezet,Subjunctive present definite tense,vezessük,We drive,advanced
vezet,Subjunctive present definite tense,vezessétek,You all drive,advanced
vezet,Subjunctive present definite tense,vezessék,He drives,advanced
vezet,Subjunctive present indefinite tense,vezessek,He drives,advanced
vezet,Subjunctive present indefinite tense,vezess,He drives,advanced
vezet,Subjunctive present indefinite tense,vezessen,He drives,advanced
vezet,Subjunctive present indefinite tense,vezessünk,We drive,advanced
vezet,Subjunctive present indefinite tense,vezessetek,You all drive,advanced
vezet,Subjunctive present indefinite tense,vezessenek,They drive,advanced
vezet,Conjugated infinitives,vezetnem,He drives,advanced
vezet,Conjugated infinitives,vezetned,You drive,advanced
vezet,Conjugated infinitives,vezetnie,He drives,advanced
vezet,Conjugated infinitives,vezetnünk,We drive,advanced
vezet,Conjugated infinitives,vezetnetek,You all drive,advanced
vezet,Conjugated infinitives,vezetniük,We drive,advanced
eszik,Present indefinite tense,eszem,He eats,beginner
eszik,Present indefinite tense,eszel,You eat,beginner
eszik,Present indefinite tense,eszik,They eat,beginner
eszik,Present indefinite tense,eszünk,We eat,beginner
eszik,Present indefinite tense,esztek,You all eat,beginner
eszik,Present indefinite tense,esznek,They eat,beginner
eszik,Present definite tense,eszem,He eats,beginner
eszik,Present definite tense,eszed,You eat,beginner
eszik,Present definite tense,eszi,He eats,beginner
eszik,Present definite tense,esszük,We eat,beginner
eszik,Present definite tense,eszitek,You all eat,beginner
eszik,Present definite tense,eszik,They eat,beginner
eszik,Past indefinite tense,ettem,I eated,intermediate
eszik,Past indefinite tense,ettél,You eated,intermediate
eszik,Past indefinite tense,evett,He eated,intermediate
eszik,Past indefinite tense,ettünk,We eated,intermediate
eszik,Past indefinite tense,ettetek,They eated,intermediate
eszik,Past indefinite tense,ettek,They eated,intermediate
eszik,Past definite tense,ettem,I eated,intermediate
eszik,Past definite tense,etted,You eated,intermediate
eszik,Past definite tense,ette,He eated,intermediate
eszik,Past definite tense,ettük,We eated,intermediate
eszik,Past definite tense,ettétek,They eated,intermediate
eszik,Past definite tense,ették,He eated,intermediate
eszik,Conditional present indefinite tense,ennék,I eat,intermediate
eszik,Conditional present indefinite tense,ennél,You eat,intermediate
eszik,Conditional present indefinite tense,enne,He eats,intermediate
eszik,Conditional present indefinite tense,ennénk,We eat,intermediate
eszik,Conditional present indefinite tense,ennétek,You all eat,intermediate
eszik,Conditional present indefinite tense,ennének,They eat,intermediate
eszik,Conditional present definite tense,enném,I eat,intermediate
eszik,Conditional present definite tense,ennéd,You eat,intermediate
eszik,Conditional present definite tense,enné,He eats,intermediate
eszik,Conditional present definite tense,ennénk,We eat,intermediate
eszik,Conditional present definite tense,ennétek,You all eat,intermediate
eszik,Conditional present definite tense,ennék,I eat,intermediate
eszik,Conditional past indefinite tense,ettem volna,I would have eat,intermediate
eszik,Conditional past indefinite tense,ettél volna,You would have eat,intermediate
eszik,Conditional past indefinite tense,evett volna,He would have eat,intermediate
eszik,Conditional past indefinite tense,ettünk volna,We would have eat,intermediate
eszik,Conditional past indefinite tense,ettetek volna,You all would have eat,intermediate
eszik,Conditional past indefinite tense,ettek volna,You all would have eat,intermediate
eszik,Conditional past definite tense,ettem volna,I would have eat,intermediate
eszik,Conditional past definite tense,etted volna,You would have eat,intermediate
eszik,Conditional past definite tense,ette volna,He would have eat,intermediate
eszik,Conditional past definite tense,ettük volna,We would have eat,intermediate
eszik,Conditional past definite tense,ettétek volna,You all would have eat,intermediate
eszik,Conditional past definite tense,ették volna,None would have eat,intermediate
eszik,Future indefinite tense,fogok enni,He eats,advanced
eszik,Future indefinite tense,fogsz enni,He eats,advanced
eszik,Future indefinite tense,fog enni,None will eat,advanced
eszik,Future indefinite tense,fogunk enni,He eats,advanced
eszik,Future indefinite tense,fogtok enni,He eats,advanced
eszik,Future indefinite tense,fognak enni,He eats,advanced
eszik,Future definite tense,fogom enni,He eats,advanced
eszik,Future definite tense,fogod enni,He eats,advanced
eszik,Future definite tense,fogja enni,He eats,advanced
eszik,Future definite tense,fogjuk enni,He eats,advanced
eszik,Future definite tense,fogjátok enni,He eats,advanced
eszik,Future definite tense,fogják enni,He eats,advanced
eszik,Subjunctive present definite tense,egyem,He eats,advanced
eszik,Subjunctive present definite tense,edd,You eat,advanced
eszik,Subjunctive present definite tense,egye,He eats,advanced
eszik,Subjunctive present definite tense,együk,We eat,advanced
eszik,Subjunctive present definite tense,egyétek,You all eat,advanced
eszik,Subjunctive present definite tense,egyék,He eats,advanced
eszik,Subjunctive present indefinite tense,egyek,He eats,advanced
eszik,Subjunctive present indefinite tense,egyél,He eats,advanced
eszik,Subjunctive present indefinite tense,egyen,He eats,advanced
eszik,Subjunctive present indefinite tense,együnk,We eat,advanced
eszik,Subjunctive present indefinite tense,egyetek,You all eat,advanced
eszik,Subjunctive present indefinite tense,egyenek,They eat,advanced
eszik,Conjugated infinitives,ennem,He eats,advanced
eszik,Conjugated infinitives,enned,You eat,advanced
eszik,Conjugated infinitives,ennie,He eats,advanced
eszik,Conjugated infinitives,ennünk,We eat,advanced
eszik,Conjugated infinitives,ennetek,You all eat,advanced
eszik,Conjugated infinitives,enniük,We eat,advanced
belép,Present indefinite tense,belépek,He enters,beginner
belép,Present indefinite tense,belépsz,You enter,beginner
belép,Present indefinite tense,belép,He enters,beginner
belép,Present indefinite tense,belépünk,We enter,beginner
belép,Present indefinite tense,beléptek,You all enter,beginner
belép,Present indefinite tense,belépnek,They enter,beginner
belép,Past indefinite tense,beléptem,I entered,intermediate
belép,Past indefinite tense,beléptél,You entered,intermediate
belép,Past indefinite tense,belépett,He entered,intermediate
belép,Past indefinite tense,beléptünk,We entered,intermediate
belép,Past indefinite tense,beléptetek,They entered,intermediate
belép,Past indefinite tense,beléptek,They entered,intermediate
belép,Conditional present indefinite tense,belépnék,I enter,intermediate
belép,Conditional present indefinite tense,belépnél,You enter,intermediate
belép,Conditional present indefinite tense,belépne,He enters,intermediate
belép,Conditional present indefinite tense,belépnénk,We enter,intermediate
belép,Conditional present indefinite tense,belépnétek,You all enter,intermediate
belép,Conditional present indefinite tense,belépnének,They enter,intermediate
belép,Conditional past indefinite tense,beléptem volna,I would have enter,intermediate
belép,Conditional past indefinite tense,beléptél volna,You would have enter,intermediate
belép,Conditional past indefinite tense,belépett volna,He would have enter,intermediate
belép,Conditional past indefinite tense,beléptünk volna,We would have enter,intermediate
belép,Conditional past indefinite tense,beléptetek volna,You all would have enter,intermediate
belép,Conditional past indefinite tense,beléptek volna,You all would have enter,intermediate
belép,Future indefinite tense,fogok belépni,He enters,advanced
belép,Future indefinite tense,fogsz belépni,He enters,advanced
belép,Future indefinite tense,fog belépni,None will enter,advanced
belép,Future indefinite tense,fogunk belépni,He enters,advanced
belép,Future indefinite tense,fogtok belépni,He enters,advanced
belép,Future indefinite tense,fognak belépni,He enters,advanced
belép,Subjunctive present indefinite tense,belépjek,He enters,advanced
belép,Subjunctive present indefinite tense,belépj,You enter,advanced
belép,Subjunctive present indefinite tense,belépjen,He enters,advanced
belép,Subjunctive present indefinite tense,belépjünk,We enter,advanced
belép,Subjunctive present indefinite tense,belépjetek,You all enter,advanced
belép,Subjunctive present indefinite tense,belépjenek,They enter,advanced
belép,Conjugated infinitives,belépnem,He enters,advanced
belép,Conjugated infinitives,belépned,You enter,advanced
belép,Conjugated infinitives,belépnie,He enters,advanced
belép,Conjugated infinitives,belépnünk,We enter,advanced
belép,Conjugated infinitives,belépnetek,You all enter,advanced
belép,Conjugated infinitives,belépniük,We enter,advanced
repül,Present indefinite tense,repülök,I fly,beginner
repül,Present indefinite tense,repülsz,You fly,beginner
repül,Present indefinite tense,repül,He flies,beginner
repül,Present indefinite tense,repülünk,We fly,beginner
repül,Present indefinite tense,repültök,You all fly,beginner
repül,Present indefinite tense,repülnek,They fly,beginner
repül,Past indefinite tense,repültem,I flyed,intermediate
repül,Past indefinite tense,repültél,You flyed,intermediate
repül,Past indefinite tense,repült,He flyed,intermediate
repül,Past indefinite tense,repültünk,We flyed,intermediate
repül,Past indefinite tense,repültetek,They flyed,intermediate
repül,Past indefinite tense,repültek,They flyed,intermediate
repül,Conditional present indefinite tense,repülnék,I fly,intermediate
repül,Conditional present indefinite tense,repülnél,You fly,intermediate
repül,Conditional present indefinite tense,repülne,He flies,intermediate
repül,Conditional present indefinite tense,repülnénk,We fly,intermediate
repül,Conditional present indefinite tense,repülnétek,You all fly,intermediate
repül,Conditional present indefinite tense,repülnének,They fly,intermediate
repül,Conditional past indefinite tense,repültem volna,I would have fly,intermediate
repül,Conditional past indefinite tense,repültél volna,You would have fly,intermediate
repül,Conditional past indefinite tense,repült volna,He would have fly,intermediate
repül,Conditional past indefinite tense,repültünk volna,We would have fly,intermediate
repül,Conditional past indefinite tense,repültetek volna,You all would have fly,intermediate
repül,Conditional past indefinite tense,repültek volna,You all would have fly,intermediate
repül,Future indefinite tense,fogok repülni,He flies,advanced
repül,Future indefinite tense,fogsz repülni,He flies,advanced
repül,Future indefinite tense,fog repülni,None will fly,advanced
repül,Future indefinite tense,fogunk repülni,He flies,advanced
repül,Future indefinite tense,fogtok repülni,He flies,advanced
repül,Future indefinite tense,fognak repülni,He flies,advanced
repül,Subjunctive present indefinite tense,repüljek,He flies,advanced
repül,Subjunctive present indefinite tense,repülj,You fly,advanced
repül,Subjunctive present indefinite tense,repüljön,He flies,advanced
repül,Subjunctive present indefinite tense,repüljünk,We fly,advanced
repül,Subjunctive present indefinite tense,repüljetek,You all fly,advanced
repül,Subjunctive present indefinite tense,repüljenek,They fly,advanced
repül,Conjugated infinitives,repülnöm,I fly,advanced
repül,Conjugated infinitives,repülnöd,You fly,advanced
repül,Conjugated infinitives,repülnie,He flies,advanced
repül,Conjugated infinitives,repülnünk,We fly,advanced
repül,Conjugated infinitives,repülnötök,You all fly,advanced
repül,Conjugated infinitives,repülniük,We fly,advanced
néz,Present indefinite tense,nézek,He looks,beginner
néz,Present indefinite tense,nézel,You look,beginner
néz,Present indefinite tense,néz,He looks,beginner
néz,Present indefinite tense,nézünk,We look,beginner
néz,Present indefinite tense,néztek,You all look,beginner
néz,Present indefinite tense,néznek,They look,beginner
néz,Present definite tense,nézem,He looks,beginner
néz,Present definite tense,nézed,You look,beginner
néz,Present definite tense,nézi,He looks,beginner
néz,Present definite tense,nézzük,We look,beginner
néz,Present definite tense,nézitek,You all look,beginner
néz,Present definite tense,nézik,They look,beginner
néz,Past indefinite tense,néztem,I looked,intermediate
néz,Past indefinite tense,néztél,You looked,intermediate
néz,Past indefinite tense,nézett,He looked,intermediate
néz,Past indefinite tense,néztünk,We looked,intermediate
néz,Past indefinite tense,néztetek,They looked,intermediate
néz,Past indefinite tense,néztek,They looked,intermediate
néz,Past definite tense,néztem,I looked,intermediate
néz,Past definite tense,nézted,You looked,intermediate
néz,Past definite tense,nézte,He looked,intermediate
néz,Past definite tense,néztük,We looked,intermediate
néz,Past definite tense,néztétek,They looked,intermediate
néz,Past definite tense,nézték,He looked,intermediate
néz,Conditional present indefinite tense,néznék,I look,intermediate
néz,Conditional present indefinite tense,néznél,You look,intermediate
néz,Conditional present indefinite tense,nézne,He looks,intermediate
néz,Conditional present indefinite tense,néznénk,We look,intermediate
